system:index,LST_Celsius,data,.geo
2001_10_01,37.057889447236214,2001-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_02,36.748693467336714,2001-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_03,34.79670454545458,2001-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_04,37.154673366834196,2001-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_05,43.67344221105531,2001-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_07,43.94291457286436,2001-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_08,34.23000000000002,2001-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_09,44.2719095477387,2001-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_10,43.54190954773871,2001-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_11,40.092462311557824,2001-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_17,32.57246231155782,2001-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_18,35.662361809045244,2001-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_19,39.91605527638194,2001-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_20,33.46007537688445,2001-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_21,41.43047738693471,2001-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_23,40.593266331658334,2001-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_25,40.14494974874375,2001-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_31,39.005050251256314,2001-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_01,44.81211055276383,2001-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_02,41.87582914572868,2001-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_03,40.07886934673369,2001-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_04,42.93841708542716,2001-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_05,34.740778894472406,2001-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_06,47.079321608040225,2001-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_08,45.15854271356787,2001-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_11,35.87857538035965,2001-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_12,39.328015075376925,2001-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
