system:index,LST_Celsius,data,.geo
2000_02_26,28.743948219227686,2000-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_02_27,23.74214125115729,2000-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_02_28,28.17183746693558,2000-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_01,26.166763005780375,2000-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_04,21.850000000000023,2000-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_05,22.370000000000005,2000-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_08,27.813906060197073,2000-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_11,29.942355459281075,2000-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_12,32.310178967455805,2000-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_13,30.385722786139326,2000-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_15,33.010185156532074,2000-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_17,36.12159832894941,2000-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_20,25.26437514820966,2000-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_21,28.75765489974585,2000-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_22,33.32223064624272,2000-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_24,31.835126678276556,2000-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_27,28.363130139347117,2000-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_29,24.916523178807978,2000-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_03_31,29.301824274013434,2000-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_02,30.623770470829093,2000-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_03,26.84284417823762,2000-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_04,36.20755995667649,2000-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_05,32.28812857713301,2000-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_06,24.170000000000016,2000-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_07,33.287776992609615,2000-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_09,31.310195750775858,2000-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_11,33.588266106664584,2000-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_14,27.042170361726985,2000-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_16,28.812169335380595,2000-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_18,26.783889059902744,2000-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_20,27.512914758127614,2000-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_21,24.835503006904776,2000-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_22,29.364887822992433,2000-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_23,30.454636191366227,2000-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_24,28.40833565423695,2000-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_29,22.610876683390583,2000-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_04_30,28.372551947755426,2000-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_02,28.280233739837442,2000-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_04,25.118305550467152,2000-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_05,22.427450404977133,2000-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_07,21.55000000000001,2000-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_10,23.19576398891967,2000-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_15,31.18767703336947,2000-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_16,24.688591549295815,2000-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_18,27.12047027930296,2000-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_20,31.98714322554029,2000-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_22,26.859708431836115,2000-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_24,25.847028251379655,2000-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_25,28.101790842986112,2000-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_26,27.088735859220733,2000-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_27,34.995420083552574,2000-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_30,34.06193497640273,2000-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_05_31,33.142505953408126,2000-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_02,32.21688586311831,2000-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_03,34.038853989375454,2000-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_05,27.470000000000027,2000-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_10,22.77000000000004,2000-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_14,27.368114028507158,2000-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_17,27.679829917862797,2000-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_21,33.33628500696276,2000-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_22,31.28902522048586,2000-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_23,30.05630678197544,2000-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_24,30.834984269431157,2000-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_25,31.835649595131265,2000-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_28,27.19875683060113,2000-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_06_30,31.888921037701824,2000-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_02,21.744542884071645,2000-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_07,30.58316619062735,2000-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_16,28.18994270661839,2000-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_17,29.283343132704132,2000-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_18,32.23115374696998,2000-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_19,27.846952542035645,2000-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_20,29.563170117835515,2000-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_23,26.726776943860727,2000-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_24,31.974773840837624,2000-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_07_25,31.654814189189224,2000-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_04,33.61666460364128,2000-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_19,29.294517339544537,2000-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_20,31.470680137684887,2000-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_21,26.197701433514627,2000-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_22,34.98213316829131,2000-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_23,31.809960317460348,2000-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_24,37.26962813966683,2000-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_26,37.317452679354325,2000-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_27,37.12733972871218,2000-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_28,33.328692380056474,2000-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_29,39.44900201144983,2000-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_08_31,37.4175965753778,2000-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_02,38.57639795760487,2000-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_03,35.3101671050596,2000-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_04,37.08696838413535,2000-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_05,32.55038117616348,2000-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_11,33.90405075042552,2000-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_12,36.02993704038195,2000-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_13,31.611376594148556,2000-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_14,29.95473780711408,2000-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_15,26.350000000000023,2000-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_16,30.784029155811798,2000-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_18,30.87202955665028,2000-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2000_09_20,31.64563895080768,2000-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
