system:index,has_data,has_time,mean_LST,timestamp,.geo
2005_12_01,42.920563180661496,1.1333952E12,42.920563180661496,1.1333952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_02,38.59118839966271,1.1334816E12,38.59118839966271,1.1334816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_03,41.19943668923622,1.133568E12,41.19943668923622,1.133568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_09,31.265648102163922,1.1340864E12,31.265648102163922,1.1340864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_10,38.16567877641142,1.1341728E12,38.16567877641142,1.1341728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_13,31.39688610316942,1.134432E12,31.39688610316942,1.134432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_14,34.58843448011792,1.1345184E12,34.58843448011792,1.1345184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_15,33.04766977785506,1.1346048E12,33.04766977785506,1.1346048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_16,34.32682819661566,1.1346912E12,34.32682819661566,1.1346912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_17,31.685014188596075,1.1347776E12,31.685014188596075,1.1347776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_21,35.76000000000002,1.1351232E12,35.76000000000002,1.1351232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_22,34.99769676887457,1.1352096E12,34.99769676887457,1.1352096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_23,34.173056585543826,1.135296E12,34.173056585543826,1.135296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_24,34.316508242098735,1.1353824E12,34.316508242098735,1.1353824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_25,29.73409892473122,1.1354688E12,29.73409892473122,1.1354688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_26,37.47805579685204,1.1355552E12,37.47805579685204,1.1355552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_28,31.1852816153029,1.135728E12,31.1852816153029,1.135728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2005_12_30,37.77566176982015,1.1359008E12,37.77566176982015,1.1359008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_02,35.90779215165404,1.13616E12,35.90779215165404,1.13616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_04,39.54040814714902,1.1363328E12,39.54040814714902,1.1363328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_06,38.67970471450673,1.1365056E12,38.67970471450673,1.1365056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_07,35.98159806303052,1.136592E12,35.98159806303052,1.136592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_08,38.190919144473554,1.1366784E12,38.190919144473554,1.1366784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_09,35.02939452827318,1.1367648E12,35.02939452827318,1.1367648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_11,39.273750839106846,1.1369376E12,39.273750839106846,1.1369376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_13,33.22222222222225,1.1371104E12,33.22222222222225,1.1371104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_15,38.22416192585061,1.1372832E12,38.22416192585061,1.1372832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_16,36.98998377518389,1.1373696E12,36.98998377518389,1.1373696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_17,37.145713775072906,1.137456E12,37.145713775072906,1.137456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_20,37.52001987778847,1.1377152E12,37.52001987778847,1.1377152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_23,35.44120185554215,1.1379744E12,35.44120185554215,1.1379744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_24,37.60554778112077,1.1380608E12,37.60554778112077,1.1380608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_27,40.388784745859766,1.13832E12,40.388784745859766,1.13832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_29,35.73444444444449,1.1384928E12,35.73444444444449,1.1384928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_30,35.286280056734306,1.1385792E12,35.286280056734306,1.1385792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_01_31,36.48178780284049,1.1386656E12,36.48178780284049,1.1386656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_01,37.41011649684156,1.138752E12,37.41011649684156,1.138752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_02,32.974195879458826,1.1388384E12,32.974195879458826,1.1388384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_03,35.63652673207091,1.1389248E12,35.63652673207091,1.1389248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_05,34.53984127548392,1.1390976E12,34.53984127548392,1.1390976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_07,38.46704880645156,1.1392704E12,38.46704880645156,1.1392704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_08,36.78482437580994,1.1393568E12,36.78482437580994,1.1393568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_12,34.23976234003661,1.1397024E12,34.23976234003661,1.1397024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_14,37.670000000000016,1.1398752E12,37.670000000000016,1.1398752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_20,33.814507971204485,1.1403936E12,33.814507971204485,1.1403936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_21,38.37660801059034,1.14048E12,38.37660801059034,1.14048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_23,34.225404144366735,1.1406528E12,34.225404144366735,1.1406528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_25,31.599481611108892,1.1408256E12,31.599481611108892,1.1408256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_26,33.17688100542591,1.140912E12,33.17688100542591,1.140912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_02_27,30.778284457607246,1.1409984E12,30.778284457607246,1.1409984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_06,32.36749981836969,1.1416032E12,32.36749981836969,1.1416032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_07,34.268857465956145,1.1416896E12,34.268857465956145,1.1416896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_09,28.90056210212653,1.1418624E12,28.90056210212653,1.1418624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_14,30.91142879458476,1.1422944E12,30.91142879458476,1.1422944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_15,29.646701944427896,1.1423808E12,29.646701944427896,1.1423808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_16,33.150315107115205,1.1424672E12,33.150315107115205,1.1424672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_20,31.80846153846158,1.1428128E12,31.80846153846158,1.1428128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_22,32.26632921764586,1.1429856E12,32.26632921764586,1.1429856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_25,31.3275850877865,1.1432448E12,31.3275850877865,1.1432448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_27,28.354440244993043,1.1434176E12,28.354440244993043,1.1434176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_03_30,27.036185432195662,1.1436768E12,27.036185432195662,1.1436768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_05,28.010000000000048,1.1441952E12,28.010000000000048,1.1441952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_10,28.588414634146375,1.1446272E12,28.588414634146375,1.1446272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_12,29.70296240725004,1.1448E12,29.70296240725004,1.1448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_14,29.43877084884652,1.1449728E12,29.43877084884652,1.1449728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_16,24.41684009497266,1.1451456E12,24.41684009497266,1.1451456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_19,28.04666666666669,1.1454048E12,28.04666666666669,1.1454048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_04_21,27.596189931165704,1.1455776E12,27.596189931165704,1.1455776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_05,27.90192167915155,1.1467872E12,27.90192167915155,1.1467872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_07,27.378209251101346,1.14696E12,27.378209251101346,1.14696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_10,25.64507130312612,1.1472192E12,25.64507130312612,1.1472192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_12,26.91183906963267,1.147392E12,26.91183906963267,1.147392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_19,22.54842894969112,1.1479968E12,22.54842894969112,1.1479968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_21,28.452953825532223,1.1481696E12,28.452953825532223,1.1481696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_24,27.215305338989094,1.1484288E12,27.215305338989094,1.1484288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_28,28.018110668341865,1.1487744E12,28.018110668341865,1.1487744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_05_30,24.025097554741436,1.1489472E12,24.025097554741436,1.1489472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_01,28.159380213976412,1.14912E12,28.159380213976412,1.14912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_02,25.954656806977653,1.1492064E12,25.954656806977653,1.1492064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_04,28.03243363222111,1.1493792E12,28.03243363222111,1.1493792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_11,25.6928317913178,1.149984E12,25.6928317913178,1.149984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_15,27.389258350667983,1.1503296E12,27.389258350667983,1.1503296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_18,25.90839043350822,1.1505888E12,25.90839043350822,1.1505888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_22,25.81817295229869,1.1509344E12,25.81817295229869,1.1509344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_25,24.801773789685857,1.1511936E12,24.801773789685857,1.1511936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_26,25.761395015554555,1.15128E12,25.761395015554555,1.15128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_06_29,26.750498253981817,1.1515392E12,26.750498253981817,1.1515392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_01,27.142217558167445,1.151712E12,27.142217558167445,1.151712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_03,27.558644949884386,1.1518848E12,27.558644949884386,1.1518848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_07,24.757177679882552,1.1522304E12,24.757177679882552,1.1522304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_08,25.96819463703303,1.1523168E12,25.96819463703303,1.1523168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_19,27.916697700228138,1.1532672E12,27.916697700228138,1.1532672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_20,29.908784182047345,1.1533536E12,29.908784182047345,1.1533536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_21,27.86243861682945,1.15344E12,27.86243861682945,1.15344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_22,30.61190234919156,1.1535264E12,30.61190234919156,1.1535264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_24,28.606861248903833,1.1536992E12,28.606861248903833,1.1536992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_28,28.50318598634772,1.1540448E12,28.50318598634772,1.1540448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_29,30.75640027544647,1.1541312E12,30.75640027544647,1.1541312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_07_31,32.57671418438817,1.154304E12,32.57671418438817,1.154304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_02,31.376577177234896,1.1544768E12,31.376577177234896,1.1544768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_03,25.014747821992025,1.1545632E12,25.014747821992025,1.1545632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_04,30.432457248039878,1.1546496E12,30.432457248039878,1.1546496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_05,32.02225111823361,1.154736E12,32.02225111823361,1.154736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_14,32.062849164477655,1.1555136E12,32.062849164477655,1.1555136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_19,30.583056696428645,1.1559456E12,30.583056696428645,1.1559456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_20,33.97921981066222,1.156032E12,33.97921981066222,1.156032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_21,35.61426487078974,1.1561184E12,35.61426487078974,1.1561184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_22,31.0728761876823,1.1562048E12,31.0728761876823,1.1562048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_24,29.650587726879895,1.1563776E12,29.650587726879895,1.1563776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_25,35.01006853118764,1.156464E12,35.01006853118764,1.156464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_27,33.652935083723726,1.1566368E12,33.652935083723726,1.1566368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_28,35.627860552093225,1.1567232E12,35.627860552093225,1.1567232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_29,34.06878323441066,1.1568096E12,34.06878323441066,1.1568096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_08_30,36.89102279403518,1.156896E12,36.89102279403518,1.156896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_01,32.671509477049575,1.1570688E12,32.671509477049575,1.1570688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_03,38.2833418616139,1.1572416E12,38.2833418616139,1.1572416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_04,33.817485003648386,1.157328E12,33.817485003648386,1.157328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_05,36.18543433962795,1.1574144E12,36.18543433962795,1.1574144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_08,38.33088629306613,1.1576736E12,38.33088629306613,1.1576736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_12,33.112075426479905,1.1580192E12,33.112075426479905,1.1580192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_13,35.386431105134136,1.1581056E12,35.386431105134136,1.1581056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_14,32.763436353261184,1.158192E12,32.763436353261184,1.158192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_15,38.80216354946822,1.1582784E12,38.80216354946822,1.1582784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_16,30.638351580626473,1.1583648E12,30.638351580626473,1.1583648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_17,38.447110315758636,1.1584512E12,38.447110315758636,1.1584512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_19,39.270589197507945,1.158624E12,39.270589197507945,1.158624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_20,35.81424124304681,1.1587104E12,35.81424124304681,1.1587104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_21,33.541770332828776,1.1587968E12,33.541770332828776,1.1587968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_22,38.559073495547636,1.1588832E12,38.559073495547636,1.1588832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_23,35.48498409549648,1.1589696E12,35.48498409549648,1.1589696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_24,41.277216127513995,1.159056E12,41.277216127513995,1.159056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_26,42.25830262463793,1.1592288E12,42.25830262463793,1.1592288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_28,35.25000000000006,1.1594016E12,35.25000000000006,1.1594016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_29,39.07289288230031,1.159488E12,39.07289288230031,1.159488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_09_30,38.677913524987595,1.1595744E12,38.677913524987595,1.1595744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_01,41.24911254987007,1.1596608E12,41.24911254987007,1.1596608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_02,33.622394091017476,1.1597472E12,33.622394091017476,1.1597472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_03,42.3509377097767,1.1598336E12,42.3509377097767,1.1598336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_05,40.007398778870794,1.1600064E12,40.007398778870794,1.1600064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_06,37.64110813482983,1.1600928E12,37.64110813482983,1.1600928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_08,38.24052401383627,1.1602656E12,38.24052401383627,1.1602656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_09,36.921325143645966,1.160352E12,36.921325143645966,1.160352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_10,38.293605361102074,1.1604384E12,38.293605361102074,1.1604384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_12,42.95193701044915,1.1606112E12,42.95193701044915,1.1606112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_13,39.192047716669244,1.1606976E12,39.192047716669244,1.1606976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_14,40.85460835752436,1.160784E12,40.85460835752436,1.160784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_15,40.78169579596751,1.1608704E12,40.78169579596751,1.1608704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_16,39.42198286672755,1.1609568E12,39.42198286672755,1.1609568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_18,34.68498529583644,1.1611296E12,34.68498529583644,1.1611296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_19,43.04148493407465,1.161216E12,43.04148493407465,1.161216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_21,45.46375178866436,1.1613888E12,45.46375178866436,1.1613888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_22,38.082960889804085,1.1614752E12,38.082960889804085,1.1614752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_25,29.690000000000055,1.1617344E12,29.690000000000055,1.1617344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_26,41.192169418738544,1.1618208E12,41.192169418738544,1.1618208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_28,43.85247244746147,1.1619936E12,43.85247244746147,1.1619936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_10_31,36.82491071428573,1.1622528E12,36.82491071428573,1.1622528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_01,39.08022803299044,1.1623392E12,39.08022803299044,1.1623392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_02,40.0238818774722,1.1624256E12,40.0238818774722,1.1624256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_04,45.147482330629884,1.1625984E12,45.147482330629884,1.1625984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_07,40.25906149214883,1.1628576E12,40.25906149214883,1.1628576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_08,40.11307179611913,1.162944E12,40.11307179611913,1.162944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_09,41.649759524119865,1.1630304E12,41.649759524119865,1.1630304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_10,37.41059786218977,1.1631168E12,37.41059786218977,1.1631168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_11,39.26526651332563,1.1632032E12,39.26526651332563,1.1632032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_13,43.45912059012386,1.163376E12,43.45912059012386,1.163376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_14,38.98134635252937,1.1634624E12,38.98134635252937,1.1634624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_20,39.82289795701215,1.1639808E12,39.82289795701215,1.1639808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_22,37.724602646774706,1.1641536E12,37.724602646774706,1.1641536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_23,37.759514540809036,1.16424E12,37.759514540809036,1.16424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_24,36.62081556909029,1.1643264E12,36.62081556909029,1.1643264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_25,37.473494317704926,1.1644128E12,37.473494317704926,1.1644128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_27,39.585776951578964,1.1645856E12,39.585776951578964,1.1645856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_11_29,40.18118036356485,1.1647584E12,40.18118036356485,1.1647584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_01,38.86882691248092,1.1649312E12,38.86882691248092,1.1649312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_02,34.86705447265247,1.1650176E12,34.86705447265247,1.1650176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_03,36.97807976312596,1.165104E12,36.97807976312596,1.165104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_05,32.63462481785526,1.1652768E12,32.63462481785526,1.1652768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_06,40.09484823597419,1.1653632E12,40.09484823597419,1.1653632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_08,38.15982870420623,1.165536E12,38.15982870420623,1.165536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_09,39.82777777777781,1.1656224E12,39.82777777777781,1.1656224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_10,35.46643207012121,1.1657088E12,35.46643207012121,1.1657088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_13,40.26998790419618,1.165968E12,40.26998790419618,1.165968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_15,42.16873124074082,1.1661408E12,42.16873124074082,1.1661408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_17,40.29858849505809,1.1663136E12,40.29858849505809,1.1663136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_18,38.85973526187945,1.1664E12,38.85973526187945,1.1664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_21,33.24548643393795,1.1666592E12,33.24548643393795,1.1666592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_22,38.95118033581955,1.1667456E12,38.95118033581955,1.1667456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_24,39.85014407092725,1.1669184E12,39.85014407092725,1.1669184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_26,34.63566148027168,1.1670912E12,34.63566148027168,1.1670912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_27,32.34757309656229,1.1671776E12,32.34757309656229,1.1671776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_28,33.61600286034559,1.167264E12,33.61600286034559,1.167264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_29,41.85585348892191,1.1673504E12,41.85585348892191,1.1673504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2006_12_31,39.47187790517513,1.1675232E12,39.47187790517513,1.1675232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_06,28.579327731092455,1.1680416E12,28.579327731092455,1.1680416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_07,38.58778786722325,1.168128E12,38.58778786722325,1.168128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_11,36.057699904566384,1.1684736E12,36.057699904566384,1.1684736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_14,38.172023098470234,1.1687328E12,38.172023098470234,1.1687328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_15,30.11973701090445,1.1688192E12,30.11973701090445,1.1688192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_18,40.03294828746248,1.1690784E12,40.03294828746248,1.1690784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_19,38.733617129481914,1.1691648E12,38.733617129481914,1.1691648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_21,41.279895349314685,1.1693376E12,41.279895349314685,1.1693376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_22,36.750913458652974,1.169424E12,36.750913458652974,1.169424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_23,41.51914630241136,1.1695104E12,41.51914630241136,1.1695104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_25,40.785928331651256,1.1696832E12,40.785928331651256,1.1696832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_26,37.108926201208575,1.1697696E12,37.108926201208575,1.1697696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_27,40.06413381262699,1.169856E12,40.06413381262699,1.169856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_28,38.395719741299686,1.1699424E12,38.395719741299686,1.1699424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_29,35.63475416201333,1.1700288E12,35.63475416201333,1.1700288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_30,41.6712666112826,1.1701152E12,41.6712666112826,1.1701152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_01_31,33.416428884026274,1.1702016E12,33.416428884026274,1.1702016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_02_02,34.144561341837004,1.1703744E12,34.144561341837004,1.1703744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_02_06,38.65966808145364,1.17072E12,38.65966808145364,1.17072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_02_07,31.09597145701962,1.1708064E12,31.09597145701962,1.1708064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
