system:index,LST_Celsius,data,.geo
2010_01_01,32.85386764395947,2010-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_02,23.312962962963006,2010-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_06,31.580580616010298,2010-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_07,29.19007543885103,2010-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_08,28.937226428079864,2010-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_11,24.989428629940637,2010-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_12,29.366082612546442,2010-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_13,31.48059244034833,2010-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_15,34.122891759465524,2010-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_17,34.18560755400888,2010-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_19,29.32669888074796,2010-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_21,28.29653485318067,2010-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_22,30.262697096122363,2010-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_24,30.294307805924035,2010-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_25,32.594273033265004,2010-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_26,29.787438289671634,2010-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_27,27.36327471849454,2010-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_28,29.146518760586112,2010-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_29,26.208169823511433,2010-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_30,30.49529893968651,2010-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_31,28.68654761904766,2010-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_02,29.64471204588132,2010-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_03,24.300548780487837,2010-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_04,34.439563740226404,2010-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_05,35.929189855768584,2010-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_07,37.01818646468997,2010-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_09,30.181820040899815,2010-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_12,29.499001564771046,2010-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_13,29.467360815675967,2010-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_14,31.53580851015905,2010-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_16,30.77000000000004,2010-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_18,34.37173764047344,2010-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_19,29.46942608655481,2010-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_20,31.560487215091822,2010-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_21,27.16488378635738,2010-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_22,31.182263960971582,2010-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_23,30.954995385314767,2010-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_25,33.66354448360189,2010-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_26,34.43486900558154,2010-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_27,33.8707178086659,2010-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_28,34.129070926788856,2010-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_01,31.621600250803986,2010-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_02,35.92372274165346,2010-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_03,32.91794016152348,2010-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_04,37.27615750053069,2010-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_06,37.05008332912166,2010-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_07,34.05159061452717,2010-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_08,35.359674171363515,2010-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_09,38.107918753095475,2010-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_10,33.522888884396494,2010-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_11,38.437417285248955,2010-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_12,29.58266603553745,2010-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_13,39.398026967745956,2010-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_14,29.95031564707655,2010-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_15,37.00180134381203,2010-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_16,37.305937007874036,2010-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_17,32.958080454579694,2010-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_18,34.873912824199785,2010-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_20,32.861493758090475,2010-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_22,26.398724279835406,2010-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_23,32.7921739130435,2010-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_24,30.345542788166927,2010-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_25,32.63559231211286,2010-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_27,28.979437083326435,2010-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_29,31.992084923360892,2010-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
