system:index,LST_Celsius,data,.geo
2010_06_24,25.046302608334248,2010-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_26,28.096356250236965,2010-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_29,25.65874987077434,2010-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_30,25.310974317369414,2010-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_01,26.79579049121115,2010-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_03,28.37293324572601,2010-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_04,23.118067714006184,2010-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_05,25.98883229560074,2010-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_06,21.850048977774506,2010-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_07,26.259779507461406,2010-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_08,24.09734569546514,2010-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_10,24.550646618806184,2010-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_12,26.027483740850727,2010-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_13,20.942891768658534,2010-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_15,23.509030357951996,2010-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_17,24.525387812562865,2010-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_19,23.024384189535127,2010-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_20,29.092400525644177,2010-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_21,20.936315789473724,2010-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_23,25.36252463699123,2010-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_24,30.26489316536315,2010-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_25,25.037388314413626,2010-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_26,26.23714072324317,2010-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_28,26.49555618153369,2010-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_29,24.839620296858836,2010-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_30,23.637619631901863,2010-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_31,23.902010507480895,2010-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_01,26.90274459508983,2010-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_02,31.98958934054414,2010-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_04,27.91644305987175,2010-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_06,32.68003196825925,2010-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_08,30.224711969775512,2010-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_09,25.636597805673656,2010-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_11,26.916858950817836,2010-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_13,33.66845111888912,2010-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_15,33.41937011157305,2010-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_16,34.72745062609778,2010-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_17,28.120954559088183,2010-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_18,23.69749477594616,2010-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_20,27.575980329611923,2010-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_25,36.48364450790367,2010-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_26,31.328174397594214,2010-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_27,29.723056194544895,2010-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_29,29.402232299879508,2010-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
