Data Medicao,TX,LST_Celsius
2000-09-04,32.6,37.91393990452123
2000-09-05,31.2,32.76775778027749
2000-09-11,32.2,35.069458017410874
2000-09-12,31.0,36.72942431901156
2000-09-13,30.2,30.00931683370835
2000-09-14,29.8,30.832625081221614
2000-09-16,28.6,31.260550335570496
2000-09-18,29.0,29.262779291553176
2000-09-20,30.2,32.87311148553781
2000-09-21,29.8,37.72258916034826
2000-09-23,30.4,37.44301039033983
2000-09-24,31.0,32.9067958656331
2000-09-25,32.0,41.5790817186184
2000-09-26,31.0,35.742078067958474
2000-09-27,30.2,33.139119025304616
2000-09-29,31.0,35.80854585427139
2000-09-30,31.0,32.9472307692308
2000-10-01,31.4,35.21118225217638
2000-10-02,32.6,44.38795843864088
2000-10-04,33.0,44.65102218477958
2000-10-05,33.0,40.20457174950859
2000-10-06,33.2,40.31002808199948
2000-10-07,31.4,41.42443414771136
2000-10-08,31.8,34.902193623866644
2000-10-11,30.8,33.18727097396338
2000-10-13,29.8,34.85000000000002
2000-10-14,31.6,39.48378264532437
2000-10-15,33.0,41.931684919966344
2000-10-16,32.0,42.978708228025866
2000-10-17,32.6,38.35096040438083
2000-10-18,31.0,39.069724217178994
2000-10-20,32.0,43.12930661254865
2000-10-21,33.8,38.756638584667265
2000-10-22,32.6,40.11032294299358
2000-10-24,31.8,38.11103903397925
2000-10-25,32.0,44.840598146588064
2000-10-30,33.4,40.122457174950895
2000-11-01,33.6,43.15149957877005
2000-11-05,33.4,42.0214265655715
2000-11-06,33.0,41.82573434428536
2000-11-07,33.6,41.967408031451875
2000-11-12,33.8,45.01150800336988
2000-11-14,34.0,44.83520359449597
2000-11-15,33.2,33.16214501510577
2000-11-16,33.4,41.393684358326354
2000-11-17,32.0,32.01000000000005
2000-11-19,33.2,31.425948717948724
2000-11-21,33.4,41.044628934449925
2000-11-22,33.4,42.53773097444542
2000-11-23,33.0,42.22550688008989
2000-11-24,33.8,44.3197360292053
2000-11-29,32.2,40.35384442572315
2000-11-30,33.4,45.996346531873115
2000-12-01,33.6,44.02599831508005
2000-12-02,34.0,41.18959842740806
2000-12-03,34.0,44.08505475989894
2000-12-04,33.2,36.73065992698683
2000-12-05,33.2,44.42290929514186
2000-12-07,34.2,45.63829542263411
2000-12-08,34.2,37.62170525702639
2000-12-09,34.0,42.931901151362005
2000-12-10,34.0,44.931839370963246
2000-12-11,32.0,40.15479359730418
2000-12-19,31.2,34.2721061499579
2000-12-20,32.0,33.825386127492315
2000-12-21,31.8,37.72132827857348
2000-12-23,31.2,37.836352148273
2000-12-25,30.8,36.85222409435555
2000-12-26,31.6,31.524288161726936
2000-12-27,30.2,29.301300112401673
2000-12-28,30.8,27.12556156968878
2000-12-31,31.5,33.5388317888234
2001-01-01,32.8,39.21579050828422
2001-01-02,32.9,35.562212861555786
2001-01-03,31.2,35.03267340634656
2001-01-06,32.0,32.61206344586733
2001-01-08,32.7,40.545372086492605
2001-01-09,32.3,34.741303004773975
2001-01-15,30.5,33.49984765386963
2001-01-17,32.3,37.74468407750635
2001-01-19,32.7,34.0615613591688
2001-01-20,33.3,38.501390058972234
2001-01-22,33.9,39.11937096321262
2001-01-24,34.3,40.02578770008426
2001-01-25,33.2,31.589671440606597
2001-01-26,33.8,36.378730693625435
2001-01-27,33.2,32.985720074813
2001-01-28,33.4,34.483805110923925
2001-01-29,33.4,40.45732940185344
2001-01-31,33.0,36.6915668481549
2001-02-05,34.0,34.90388093232241
2001-02-06,34.4,31.261331086773406
2001-02-07,34.8,40.878348778433065
2001-02-09,34.0,41.51000842459985
2001-02-10,34.6,38.565445099691146
2001-02-11,36.0,40.02699241786018
2001-02-13,34.0,37.08725704669756
2001-02-14,33.6,38.63020603805983
2001-02-16,35.0,43.258489188430254
2001-02-17,34.0,37.21152766076949
2001-02-20,34.2,37.0669676320273
2001-02-21,33.8,37.26025755324422
2001-02-23,31.5,40.57299915754004
2001-02-25,34.7,42.02456982274107
2001-03-01,33.7,30.21611951043919
2001-03-02,32.8,31.370744563214185
2001-03-04,33.3,37.39294018534122
2001-03-05,34.6,34.881642796967185
2001-03-06,33.9,35.02963212580739
2001-03-07,34.0,36.97098848638025
2001-03-16,30.9,29.65387042348579
2001-03-17,31.0,30.804498736310048
2001-03-18,31.0,31.44349003576907
2001-03-22,30.2,28.026026315789505
2001-03-23,30.6,29.85503972758232
2001-03-24,33.0,32.04021623139572
2001-03-26,32.0,30.521999438360048
2001-03-27,33.0,33.47633810727327
2001-04-03,30.3,17.91575230296829
2001-04-05,30.8,33.69393709632129
2001-04-08,31.4,33.297854535242934
2001-04-09,31.2,29.98801077617595
2001-04-10,32.0,31.123048030958376
2001-04-12,32.6,33.45838617173813
2001-04-14,33.0,37.86115417017695
2001-04-15,32.0,37.25000000000006
2001-04-16,32.0,37.17338698191145
2001-04-17,32.0,33.48907203389834
2001-04-21,32.2,31.664841489689156
2001-04-22,32.0,25.33000000000004
2001-04-23,32.0,36.65071328278578
2001-04-26,31.9,34.29647570907053
2001-04-30,31.0,32.74265151515154
2001-05-02,32.2,34.404922774501586
2001-05-04,32.4,34.68745296265097
2001-05-05,32.7,33.813709632125835
2001-05-07,35.2,41.30733782645327
2001-05-09,34.1,37.31797247964058
2001-05-11,33.4,33.30963746223568
2001-05-12,33.8,37.79086773378266
2001-05-13,33.5,31.89995506880094
2001-05-14,33.9,39.45028081999442
2001-05-16,33.0,35.694872226902596
2001-05-17,34.0,36.60955068800902
2001-05-18,34.6,37.844538051109275
2001-05-19,35.2,40.06735748385288
2001-05-21,32.0,38.257722549845575
2001-05-23,32.2,34.13168211176639
2001-05-25,32.3,35.28197978096044
2001-05-26,32.4,31.050443579766572
2001-05-27,33.3,35.91965739960688
2001-05-28,34.0,39.220668351586674
2001-05-30,33.3,39.71133389497335
2001-06-04,28.7,32.035697837686065
2001-06-11,27.0,21.65532627865964
2001-07-04,26.6,27.195930918281412
2001-07-07,28.0,23.904931463181413
2001-07-10,26.5,29.10489733508085
2001-07-11,28.3,27.824321819713596
2001-07-12,28.5,30.833192923336167
2001-07-22,28.0,27.037264813254737
2001-07-24,28.0,30.11556304408878
2001-07-26,27.8,21.718183092013103
2001-07-27,27.2,27.77790789104187
2001-07-28,27.2,24.15000000000003
2001-07-29,29.4,31.575310306093836
2001-07-31,27.3,21.64800475059386
2001-08-02,25.9,22.14394987035439
2001-08-04,26.8,23.41374699759811
2001-08-05,29.2,32.06533557989332
2001-08-06,28.5,31.46573715248529
2001-08-08,28.3,29.01044931199105
2001-08-11,29.0,28.702864493996593
2001-08-13,28.0,25.327370325693657
2001-08-14,28.0,24.718382573860826
2001-08-16,28.6,34.88973041280544
2001-08-17,29.2,29.65376860432467
2001-08-18,28.3,32.50095898242107
2001-08-21,29.5,31.456520640269627
2001-08-23,29.8,31.533399879007895
2001-08-24,30.4,28.573979820627834
2001-08-25,29.5,34.60787138444261
2001-08-27,30.7,39.138991856220194
2001-08-28,32.0,35.82093793878129
2001-08-29,30.8,37.472884021342345
2001-08-31,30.4,34.75499017130024
2001-09-01,30.9,29.50113177185772
2001-09-02,31.0,34.39617803987647
2001-09-03,29.7,28.93065082488273
2001-09-05,29.7,24.72578947368423
2001-09-06,30.3,32.69301319853977
2001-09-07,31.5,36.433288402134274
2001-09-08,31.9,37.65792754844147
2001-09-09,33.3,34.75292333614156
2001-09-10,32.6,36.59149957877004
2001-09-12,32.6,40.8036675091267
2001-09-13,31.2,33.27083965178325
2001-09-14,30.0,40.35803706823928
2001-09-15,32.2,38.57577646728452
2001-09-16,34.2,37.792608817747855
2001-09-17,34.0,41.58966020780682
2001-09-19,31.6,39.0062117382758
2001-09-22,30.6,29.570091603053463
2001-09-23,32.0,41.04864925582705
2001-09-24,32.0,41.451193484976166
2001-09-26,32.8,43.46819432743614
2001-09-28,33.4,44.320654310586946
2001-09-29,32.8,36.48467846110647
2001-09-30,32.2,43.05395675372092
2001-10-01,33.0,37.03980904240385
2001-10-02,32.0,35.92937938781244
2001-10-03,32.6,34.75330733782349
2001-10-04,34.1,36.86828699803429
2001-10-05,32.5,43.669814658803745
2001-10-07,34.0,43.6315220443696
2001-10-08,33.0,32.45261652201868
2001-10-09,34.2,44.038480763830414
2001-10-10,33.6,43.48240101095202
2001-10-11,34.2,39.86676214546479
2001-10-12,29.6,34.469546742209666
2001-10-17,32.0,32.49726431463276
2001-10-18,32.2,35.506245436675115
2001-10-19,31.6,39.975124964897525
2001-10-20,32.4,33.190648694187054
2001-10-21,32.8,41.448565009828734
2001-10-23,33.8,40.6691575400169
2001-10-25,31.6,40.05639988767203
2001-10-31,33.8,38.58886829542266
2001-11-01,33.0,44.58614434147713
2001-11-02,34.4,41.67565852288686
2001-11-03,33.4,39.6212103341758
2001-11-04,34.6,42.93092951418145
2001-11-05,34.6,34.35534962089304
2001-11-06,35.6,46.86863802302727
2001-11-08,32.8,45.119938219601266
2001-11-11,33.2,34.929948165869256
2001-11-12,35.0,38.95456613310872
2001-11-13,34.6,45.211859028362845
2001-11-15,34.4,36.101510176158754
2001-11-16,34.0,38.44632687447349
2001-11-17,34.6,43.34893007582144
2001-11-18,34.8,41.65409997191803
2001-11-19,33.8,40.401426565571505
2001-11-20,33.6,43.65319292333617
2001-11-21,33.4,30.35116363636366
2001-11-22,35.2,45.51937377141258
2001-11-24,33.6,35.07000000000005
2001-11-28,34.2,38.37007020499861
2001-11-29,34.4,43.26274922774506
2001-12-03,33.6,40.51649817467005
2001-12-04,34.0,40.7912721145746
2001-12-05,34.0,35.55276455854731
2001-12-06,34.4,41.20371244032579
2001-12-08,34.0,40.97957894736845
2001-12-10,33.2,35.26593750000002
2001-12-11,33.8,37.79878966582424
2001-12-12,32.6,32.021225343693985
2001-12-13,33.4,36.67497063958105
2001-12-15,33.2,40.11683515866333
2001-12-17,33.8,35.68174688057046
2001-12-24,34.4,36.53366972477067
2001-12-26,34.2,39.72835444881319
2001-12-27,35.6,37.76666105026682
2001-12-28,35.2,38.51424038191523
2001-12-29,34.4,37.75056639765228
2002-01-08,31.2,27.212608695652204
2002-01-09,31.0,28.333239980685683
2002-01-11,29.0,26.83000000000004
2002-01-13,31.0,29.646037372089605
2002-01-20,30.5,27.491310615989544
2002-01-21,30.9,30.19290078644891
2002-01-23,29.4,29.307020532983863
2002-01-25,30.5,29.285841055883203
2002-01-27,30.0,29.03194046616122
2002-01-28,31.6,26.370689490064667
2002-01-29,32.0,31.96225217635499
2002-01-31,30.4,28.139272676214578
2002-02-01,30.6,25.541013014421413
2002-02-03,31.8,33.00432743611348
2002-02-07,29.8,26.55768683274024
2002-02-08,29.9,29.20662907268173
2002-02-09,31.3,31.00832350463356
2002-02-10,31.4,28.987127211457494
2002-02-14,28.6,28.430000000000007
2002-02-16,28.9,26.254316203313714
2002-02-17,31.7,31.363861274922808
2002-02-21,31.2,32.771154170176956
2002-02-22,31.8,28.74983424297557
2002-02-23,32.6,32.362033136759365
2002-02-24,33.6,33.86750351024996
2002-02-25,33.4,29.56592530188153
2002-02-26,32.9,33.21963493400733
2002-02-28,32.2,32.83316203313678
2002-03-02,33.5,32.52247391739319
2002-03-03,32.7,35.47686043246282
2002-03-09,32.1,32.394055040718925
2002-03-13,31.9,30.975212019095785
2002-03-14,34.7,38.69921089581581
2002-03-30,31.4,28.426243050039744
2002-04-01,30.9,32.12682191780827
2002-04-03,29.0,24.800189198486432
2002-04-04,30.2,27.025874479476524
2002-04-06,30.5,27.67630514705885
2002-04-08,32.2,19.730000000000015
2002-04-09,33.5,27.590000000000032
2002-04-10,32.9,27.9566832917706
2002-04-17,30.4,32.89488065150241
2002-04-18,31.3,30.91019095759622
2002-04-19,30.9,29.47767128027685
2002-04-21,30.9,28.575079365079382
2002-04-27,32.5,31.89080939947785
2002-04-29,32.1,32.34349264705885
2002-04-30,32.1,31.43634528016157
2002-05-03,31.7,34.34032294299358
2002-05-04,31.6,33.00539736029209
2002-05-05,33.9,34.43980623420391
2002-05-08,30.2,32.921856220162915
2002-05-10,31.7,31.68264351523746
2002-05-12,31.5,32.28766357764677
2002-05-15,30.7,26.55985422740527
2002-05-19,31.3,29.63328840213426
2002-05-20,30.5,27.80164560516712
2002-05-21,30.5,27.555189328743573
2002-05-22,31.1,28.5441316270567
2002-05-27,27.5,26.6649330085262
2002-05-28,27.8,28.64491192607568
2002-05-29,28.8,29.783605728727917
2002-05-31,29.2,25.779876135425297
2002-06-02,28.2,28.910278011794475
2002-06-04,30.3,31.341513619769756
2002-06-11,28.8,28.032709912945837
2002-06-16,28.2,27.651185060376335
2002-06-17,26.6,21.9637966863241
2002-06-18,26.8,25.904010727969375
2002-06-20,26.4,23.250000000000057
2002-06-22,27.0,26.19059286706812
2002-06-24,27.6,26.140879712746894
2002-06-27,28.6,27.66582420708295
2002-07-01,27.0,24.99140661387987
2002-07-02,26.8,25.053314776523024
2002-07-04,26.0,21.31654100367199
2002-07-06,28.0,27.84850322942997
2002-07-07,30.0,30.460881774782393
2002-07-08,31.2,32.691345127773126
2002-07-09,32.4,33.003128334737475
2002-07-13,30.8,33.70255827014886
2002-07-14,30.8,28.701704577365938
2002-07-16,30.6,33.10566975568664
2002-07-17,30.0,30.868376860432495
2002-07-18,31.3,35.30947205841059
2002-07-19,30.7,29.106456051670907
2002-07-20,30.3,35.002277450154494
2002-07-22,30.9,33.203993260320175
2002-07-23,31.7,33.88036225779279
2002-07-24,31.1,34.17340915473186
2002-07-25,30.4,30.25701164294957
2002-07-26,28.2,30.42513338949737
2002-07-27,29.8,25.429548762736577
2002-07-29,29.7,32.45598989048023
2002-07-31,29.4,34.88372928952546
2002-08-01,30.0,31.8802667789947
2002-08-02,31.0,32.55301881493966
2002-08-03,31.0,32.24177197416459
2002-08-05,31.0,37.26759618084811
2002-08-07,30.5,28.008981385729086
2002-08-08,30.3,34.79838528503232
2002-08-09,27.6,27.966681299385467
2002-08-10,30.0,36.96554338668917
2002-08-16,29.4,33.912122999157575
2002-08-17,30.4,32.96296826734067
2002-08-20,30.5,32.84821960123565
2002-08-23,28.3,34.45320749195204
2002-08-24,28.2,27.430000000000007
2002-08-26,31.5,38.78061499578774
2002-08-28,30.6,39.27193484976135
2002-08-30,31.1,37.358301039034
2002-09-01,32.0,39.33668351586637
2002-09-02,34.1,40.00705700645889
2002-09-03,32.6,35.84895254142098
2002-09-04,30.6,31.74283225341977
2002-09-10,30.0,30.61261155309585
2002-09-11,30.8,31.067518020650738
2002-09-15,32.6,43.107267621454675
2002-09-16,31.1,31.27544396815679
2002-09-17,31.5,40.507891041842214
2002-09-18,30.7,33.849840319361306
2002-09-19,31.8,39.696812693063784
2002-09-20,32.8,43.87231957315363
2002-09-21,34.2,33.895321538893604
2002-09-22,33.5,43.18704858185905
2002-09-24,31.4,38.39014650872822
2002-09-25,32.2,39.60055040718902
2002-09-26,32.2,39.56941027801183
2002-09-29,31.1,43.32441729851169
2002-10-01,32.4,46.6309210895816
2002-10-04,33.2,39.19616352201261
2002-10-05,33.0,39.917433305251365
2002-10-06,32.0,35.32219035479077
2002-10-10,31.4,33.3163318777293
2002-10-11,31.0,41.67266778994668
2002-10-12,31.4,39.002323639504795
2002-10-13,32.6,39.711987295825814
2002-10-15,32.0,43.6505172171469
2002-10-17,33.7,45.18923897781525
2002-10-18,33.6,41.49642516147153
2002-10-19,31.9,37.089384236453235
2002-10-20,31.0,33.082591792656615
2002-10-21,31.0,42.12698399326036
2002-10-22,32.6,35.14527426160342
2002-10-23,33.0,36.99007582139851
2002-10-24,32.4,43.608587475428294
2002-10-26,33.2,46.77853692782929
2002-10-27,33.2,42.023403538331955
2002-10-29,32.8,37.39795843864085
2002-10-30,32.7,39.063397921932086
2002-10-31,34.8,46.05143499017131
2002-11-02,33.7,45.315599550688056
2002-11-03,34.0,39.05879809042408
2002-11-04,34.0,44.558924459421554
2002-11-05,34.6,43.339651783207
2002-11-06,35.2,42.34819432743615
2002-11-07,34.2,47.1571861836563
2002-11-09,33.3,48.362243751755166
2002-11-11,33.2,45.6815922493682
2002-11-12,33.8,42.473302443134
2002-11-13,32.8,44.59437236731259
2002-11-14,33.2,42.21908733501828
2002-11-15,32.8,41.4493176074137
2002-11-16,33.8,47.24460263970796
2002-11-18,34.4,46.2975063184499
2002-11-19,33.8,39.83833473743334
2002-11-20,33.0,37.296714905933456
2002-11-21,34.2,43.975801741083984
2002-11-22,33.4,40.00508003369842
2002-11-23,33.1,34.79398840579715
2002-11-27,31.4,33.206266968325814
2002-11-28,33.3,41.8084723392306
2002-12-01,33.4,29.793333333333365
2002-12-02,33.6,42.19543338052544
2002-12-04,34.0,45.28218477955633
2002-12-05,34.0,39.96512496489753
2002-12-06,35.9,46.17705700645888
2002-12-07,36.1,45.722330805953426
2002-12-13,32.4,32.110000000000014
2002-12-15,32.6,38.06434558064044
2002-12-17,32.8,34.34842076402855
2002-12-18,34.0,40.57401185185189
2002-12-20,33.4,43.06827576523452
2002-12-22,34.2,42.794801209372665
2002-12-23,35.6,38.37826166700636
2002-12-24,34.8,37.525622715771746
2002-12-25,32.0,39.89524171480696
2002-12-29,32.2,31.98726370757183
2002-12-30,33.2,37.09636899747266
2002-12-31,32.8,38.02669755686608
2003-01-01,32.5,38.88058691378829
2003-01-02,34.1,32.7884667228307
2003-01-03,34.0,40.63755124964901
2003-01-05,34.7,43.38160067396804
2003-01-06,34.8,38.86706262285876
2003-01-07,35.3,41.844102780117986
2003-01-08,35.3,40.81497613030051
2003-01-10,33.5,37.897613030047786
2003-01-11,34.2,34.23000000000002
2003-01-12,35.0,43.56149396237015
2003-01-14,33.2,39.69944959281105
2003-01-15,34.4,38.765372086492576
2003-01-17,33.8,40.48576523448472
2003-01-21,31.2,30.17310425264672
2003-01-23,32.8,33.62935038009678
2003-01-26,31.6,31.274215108115737
2003-01-30,31.2,32.35817721518988
2003-02-06,32.5,33.71811569783773
2003-02-07,33.3,28.86512777309748
2003-02-08,34.1,38.75406908171866
2003-02-10,32.0,35.29880057286075
2003-02-11,30.8,35.77000000000004
2003-02-18,34.4,37.13633353770695
2003-02-22,32.0,30.37447006651888
2003-02-27,31.6,35.178351586633
2003-03-01,31.6,30.087465099191792
2003-03-03,32.4,30.9931526104418
2003-03-10,34.1,38.21598146588039
2003-03-11,33.5,30.350000000000016
2003-03-12,33.5,40.451201909576
2003-03-17,30.0,30.44584667228309
2003-03-22,30.6,28.74495399515743
2003-03-26,31.2,34.15215950575684
2003-03-27,31.2,30.1887363100253
2003-03-28,32.6,35.440092670598176
2003-04-02,31.2,29.70810727323789
2003-04-04,30.4,28.8133898305085
2003-04-05,31.9,33.20644670050765
2003-04-06,31.9,32.07679584386412
2003-04-09,31.5,33.95410558831792
2003-04-11,31.8,34.728216793035706
2003-04-12,32.3,27.809337474120102
2003-04-13,33.0,34.49090704858189
2003-04-14,33.4,32.71627351867456
2003-04-15,33.2,34.12436394271276
2003-04-16,33.6,37.674838528503265
2003-04-17,31.2,31.85037068239262
2003-04-18,30.6,33.262532401339776
2003-04-20,31.2,26.35855696202538
2003-04-23,31.2,30.86908733501829
2003-04-24,32.2,28.70197733190386
2003-04-25,32.0,36.89267340634656
2003-04-29,31.2,31.359924178601553
2003-04-30,31.4,28.408582863919396
2003-05-01,28.1,28.49223865877715
2003-05-04,30.0,31.214782364504384
2003-05-06,29.3,29.302415051951737
2003-05-08,30.9,31.94437517551253
2003-05-09,31.8,33.488385285032315
2003-05-11,30.5,30.891112047177774
2003-05-14,31.6,28.352791350744205
2003-05-17,28.6,28.001643945469155
2003-05-18,29.6,30.412819432743625
2003-05-20,28.8,29.52871576959399
2003-05-22,31.4,32.24868863154463
2003-05-23,31.8,33.2308817747824
2003-05-24,32.4,33.111039033979246
2003-05-25,32.8,35.18215950575684
2003-05-26,32.2,30.532367312552704
2003-05-27,32.0,34.28957034540863
2003-05-31,28.0,28.592386018237104
2003-06-02,31.0,31.798725077225527
2003-06-03,28.5,30.70821082058875
2003-06-07,29.4,28.114903003305105
2003-06-08,29.4,24.07000000000005
2003-06-09,31.5,28.66532239819008
2003-06-11,30.7,26.595832335329384
2003-06-12,31.0,29.804824063564165
2003-06-14,30.6,33.03950014041003
2003-06-18,29.5,29.091364785172736
2003-06-20,31.2,29.99661611906771
2003-06-21,33.0,30.065689424364148
2003-06-23,31.6,34.34800898623985
2003-06-25,29.5,29.742299012693973
2003-06-26,29.0,33.70828699803429
2003-06-27,29.0,26.85649149922723
2003-06-28,31.0,35.54648132547041
2003-06-30,28.2,30.462031076581606
2003-07-04,29.2,28.677921996879892
2003-07-05,30.2,34.72910980061784
2003-07-07,28.8,33.35640269587198
2003-07-09,29.2,34.77220724515589
2003-07-12,28.6,25.08737940964724
2003-07-14,28.8,24.114532967033018
2003-07-16,28.4,28.3804017278618
2003-07-18,29.8,30.976571187868625
2003-07-19,28.8,22.350000000000023
2003-07-20,27.4,29.714288096032035
2003-07-21,29.2,33.60738837405226
2003-07-23,26.6,30.797382757652365
2003-07-25,28.6,28.090000000000032
2003-07-28,29.6,32.43121595057573
2003-07-30,30.4,37.01425442291495
2003-08-01,30.4,32.474782364504385
2003-08-03,30.0,35.605141814097195
2003-08-06,30.4,31.908963157128326
2003-08-08,29.6,31.00093015214388
2003-08-11,31.0,36.35474866610507
2003-08-12,31.0,36.71057848918845
2003-08-14,30.8,32.720822802583584
2003-08-15,31.2,34.19578709771375
2003-08-17,31.6,38.40033698399329
2003-08-18,31.2,36.89807357483856
2003-08-19,30.0,33.5551370154764
2003-08-21,30.0,35.89347093513061
2003-08-22,30.6,39.920901432182006
2003-08-24,31.2,35.36374333052515
2003-08-26,32.6,40.58646728447068
2003-08-29,32.0,39.81304970513903
2003-08-31,31.2,30.007895722759933
2003-09-02,30.8,36.4472315789474
2003-09-03,30.8,36.4564420106712
2003-09-06,29.6,30.14606238606445
2003-09-09,29.6,33.1761415332772
2003-09-11,31.0,39.52802021903962
2003-09-12,31.2,31.390000000000043
2003-09-13,31.0,37.60197416456055
2003-09-14,31.4,31.651434693497336
2003-09-15,30.6,30.780289300474543
2003-09-16,32.6,44.07071609098571
2003-09-18,32.0,44.00587756248248
2003-09-19,31.8,40.78452401010956
2003-09-21,31.2,39.75472339230556
2003-09-22,30.0,34.84465599550692
2003-09-23,31.0,33.59851898415894
2003-09-24,31.6,35.50978096040439
2003-09-25,32.2,43.14849199663023
2003-09-27,32.9,43.28185622016291
2003-09-28,33.5,41.55809604043811
2003-09-29,34.2,41.02178601516431
2003-09-30,33.4,41.6310362257793
2003-10-01,33.0,36.783201347936014
2003-10-02,32.4,42.822327997753455
2003-10-04,31.6,44.788563112310136
2003-10-05,32.2,31.498291347207054
2003-10-06,32.4,38.46128095975235
2003-10-07,32.4,38.223165588979526
2003-10-08,32.2,39.70941870261165
2003-10-09,31.4,31.658336448598163
2003-10-10,33.0,37.85485537770293
2003-10-11,32.8,46.60705419825895
2003-10-13,33.8,42.869058126132096
2003-10-14,32.0,43.51087896658245
2003-10-15,32.6,44.78837686043251
2003-10-16,32.8,44.41458298230835
2003-10-17,32.2,40.32780679584389
2003-10-20,33.8,42.47163998876725
2003-10-21,33.0,38.41551811288967
2003-10-22,28.2,40.671850603763026
2003-10-23,32.9,42.35101937657964
2003-10-26,31.6,37.65115697837689
2003-10-27,32.0,38.22151734852411
2003-10-29,33.0,45.15085930918286
2003-10-31,33.0,37.05934568941312
2003-11-03,34.0,44.9547964055041
2003-11-05,34.0,38.88227169811325
2003-11-07,33.4,38.9824319578578
2003-11-08,33.4,43.04854535242913
2003-11-09,33.2,41.63102499297953
2003-11-10,33.8,45.27155855096886
2003-11-11,32.8,38.612378545352456
2003-11-12,33.0,42.69656837966867
2003-11-14,34.8,46.830966020780714
2003-11-15,34.1,44.08040999719183
2003-11-16,32.5,40.0828214503352
2003-11-17,33.0,35.09590228013034
2003-11-18,34.2,38.72556866048866
2003-11-19,34.6,47.31962931760746
2003-11-20,34.2,37.57476190476193
2003-11-21,34.2,41.73899185622022
2003-11-22,33.4,38.18434860009713
2003-11-23,33.8,45.26153327716937
2003-11-24,33.6,44.291988205560266
2003-11-25,34.2,40.22853692782929
2003-11-26,33.8,45.29906767761869
2003-11-27,34.0,33.43549581839909
2003-11-28,32.8,45.679087335018295
2003-11-30,33.4,38.604285313114325
2003-12-01,34.2,42.08949452401015
2003-12-02,33.4,34.14735284110245
2003-12-03,34.6,35.795631715450206
2003-12-04,34.6,39.70604886267905
2003-12-05,34.4,44.87766076944682
2003-12-06,34.2,33.410381915192396
2003-12-07,34.0,45.22716090985681
2003-12-09,34.2,44.8122269025555
2003-12-10,33.6,43.489334456613335
2003-12-11,31.4,37.05090870001437
2003-12-13,34.0,35.98534400449315
2003-12-14,34.0,43.59641954507163
2003-12-25,34.8,44.11057006458863
2003-12-26,33.2,43.554372367312595
2003-12-27,34.3,42.37150800336986
2004-02-07,29.3,28.532352941176487
2004-02-09,29.2,29.48965739960688
